20130107,",",3904,",",돼지고기,",",2,",",100G,1480
20130107,",",3904,",",토마토,",",1,",",1KG,6950
20130107,",",3904,",",당근,",",1,",",1KG,5100
20130107,",",3904,",",풋고추,",",1,",",100G,1430
20130107,",",3904,",",풋고추,",",1,",",100G,1700
20130107,",",3904,",",풋고추,",",1,",",100G,1570
20130107,",",3904,",",붉은고추,",",1,",",100G,1700
20130107,",",3904,",",마늘,",",1,",",1KG,8270
20130107,",",3904,",",양파,",",1,",",1KG,1930
20130107,",",3904,",",파,",",1,",",1KG,4540
20130107,",",3904,",",상추,",",1,",",100G,1570
20130107,",",3904,",",상추,",",1,",",100G,1300
20130107,",",3904,",",수박,",",1,",",1개,19800
20130107,",",3904,",",수박,",",2,",",1개,16800
20130107,",",3904,",",오이,",",1,",",10개,9620
20130107,",",3904,",",오이,",",1,",",10개,9900
20130107,",",3904,",",오이,",",1,",",10개,12400
20130107,",",3904,",",호박,",",1,",",1개,1980
20130107,",",3904,",",호박,",",1,",",1개,2180
20130107,",",3904,",",찹쌀,",",1,",",1KG,5800
20130107,",",3904,",",콩,",",1,",",1KG,13200
20130107,",",3904,",",팥(적두),",",1,",",1KG,27800
20130107,",",3904,",",고구마,",",1,",",1KG,2980
20130107,",",3904,",",감자,",",1,",",1KG,4980
20130107,",",3904,",",배추,",",1,",",포기,2780
20130107,",",3904,",",배추,",",2,",",포기,2200
20130107,",",3904,",",양배추,",",1,",",포기,3280
20130107,",",3904,",",시금치,",",1,",",1KG,7290
20130107,",",3904,",",쌀,",",1,",",20KG,45800
20130107,",",3904,",",생강,",",1,",",1KG,12330
20130107,",",3904,",",미나리,",",1,",",1KG,12900
20130107,",",3904,",",깻잎,",",1,",",200G,6600
20130107,",",3904,",",피망(청),",",1,",",100G,1640
20130107,",",3904,",",땅콩,",",1,",",100G,1960
20130107,",",3904,",",느타리버섯,",",1,",",100G,990
20130107,",",3904,",",팽이버섯,",",1,",",100G,370
20130107,",",3904,",",사과,",",1,",",10개,19930
20130107,",",3904,",",사과,",",2,",",10개,13800
20130107,",",3904,",",배,",",1,",",10개,38330
20130107,",",3904,",",배,",",2,",",10개,30000
20130107,",",3904,",",포도,",",2,",",1KG,8700
20130107,",",3904,",",감귤,",",1,",",10개,2980
20130107,",",3904,",",단감,",",1,",",10개,7960
20130107,",",3904,",",바나나,",",1,",",100G,180
20130107,",",3904,",",방울토마토,",",1,",",1KG,11970
20130107,",",3904,",",닭고기,",",2,",",1KG,6280
20130107,",",3904,",",우유,",",1,",",1L,2340
20130107,",",3904,",",물오징어,",",2,",",1마리,1980
20130107,",",3904,",",쇠고기,",",1,",",100G,6500
20130107,",",3904,",",쇠고기,",",1,",",100G,2780
20130107,",",3904,",",쇠고기,",",1,",",100G,1950
20130107,",",3904,",",쇠고기,",",1,",",100G,1980
20130108,",",3904,",",얼갈이배추,",",1,",",1.5KG,3600
20130108,",",3904,",",물오징어,",",2,",",1마리,1980
20130108,",",3904,",",고등어,",",2,",",1마리,3980
20130108,",",3904,",",피망(청),",",1,",",100G,1640
20130108,",",3904,",",땅콩,",",1,",",100G,1960
20130108,",",3904,",",느타리버섯,",",1,",",100G,990
20130108,",",3904,",",팽이버섯,",",1,",",100G,370
20130108,",",3904,",",사과,",",1,",",10개,19930
20130108,",",3904,",",사과,",",2,",",10개,13800
20130108,",",3904,",",배,",",1,",",10개,38330
20130108,",",3904,",",배,",",2,",",10개,30000
20130108,",",3904,",",포도,",",2,",",1KG,8700
20130108,",",3904,",",풋고추,",",1,",",100G,1700
20130108,",",3904,",",풋고추,",",1,",",100G,1570
20130108,",",3904,",",붉은고추,",",1,",",100G,1700
20130108,",",3904,",",마늘,",",1,",",1KG,8270
20130108,",",3904,",",양파,",",1,",",1KG,1930
20130108,",",3904,",",파,",",1,",",1KG,4540
20130108,",",3904,",",생강,",",1,",",1KG,12330
20130108,",",3904,",",미나리,",",1,",",1KG,12900
20130108,",",3904,",",깻잎,",",1,",",200G,6600
20130108,",",3904,",",감자,",",1,",",1KG,4980
20130108,",",3904,",",배추,",",1,",",포기,2780
20130108,",",3904,",",배추,",",2,",",포기,2200
20130108,",",3904,",",양배추,",",1,",",포기,3280
20130108,",",3904,",",시금치,",",1,",",1KG,7290
20130108,",",3904,",",상추,",",1,",",100G,1570
20130108,",",3904,",",상추,",",1,",",100G,1300
20130108,",",3904,",",수박,",",1,",",1개,19800
20130108,",",3904,",",수박,",",2,",",1개,16800
20130108,",",3904,",",쌀,",",1,",",20KG,45800
20130108,",",3904,",",찹쌀,",",1,",",1KG,5900
20130108,",",3904,",",콩,",",1,",",1KG,13200
20130108,",",3904,",",팥(적두),",",1,",",1KG,27800
20130108,",",3904,",",고구마,",",1,",",1KG,2980
20130108,",",3904,",",오이,",",1,",",10개,9620
20130108,",",3904,",",오이,",",1,",",10개,9900
20130108,",",3904,",",오이,",",1,",",10개,12400
20130108,",",3904,",",호박,",",1,",",1개,1980
20130108,",",3904,",",호박,",",1,",",1개,2180
20130108,",",3904,",",토마토,",",1,",",1KG,6400
20130108,",",3904,",",당근,",",1,",",1KG,5100
20130108,",",3904,",",풋고추,",",1,",",100G,1430
20130108,",",3904,",",감귤,",",1,",",10개,2980
20130108,",",3904,",",단감,",",1,",",10개,7960
20130108,",",3904,",",바나나,",",1,",",100G,180
20130108,",",3904,",",방울토마토,",",1,",",1KG,11970
20130108,",",3904,",",돼지고기,",",2,",",100G,1480
20130108,",",3904,",",닭고기,",",2,",",1KG,6280
20130108,",",3904,",",계란,",",2,",",10개,1560
20130108,",",3904,",",우유,",",1,",",1L,2340
20130108,",",3904,",",물오징어,",",2,",",1마리,3280
20130108,",",3904,",",건멸치,",",2,",",100G,2720
20130108,",",3904,",",쇠고기,",",1,",",100G,1980
20130108,",",3904,",",쇠고기,",",1,",",100G,2780
20130108,",",3904,",",쇠고기,",",1,",",100G,6500
20130108,",",3904,",",쇠고기,",",1,",",100G,3500
20130108,",",3904,",",쇠고기,",",1,",",100G,1950
20130109,",",3904,",",얼갈이배추,",",1,",",1.5KG,3600
20130109,",",3904,",",쇠고기,",",1,",",100G,6500
20130109,",",3904,",",물오징어,",",2,",",1마리,1980
20130109,",",3904,",",고등어,",",2,",",1마리,3980
20130109,",",3904,",",계란,",",2,",",10개,1560
20130109,",",3904,",",쌀,",",1,",",20KG,45800
20130109,",",3904,",",찹쌀,",",1,",",1KG,5900
20130109,",",3904,",",콩,",",1,",",1KG,13200
20130109,",",3904,",",팥(적두),",",1,",",1KG,27800
20130109,",",3904,",",고구마,",",1,",",1KG,2980
20130109,",",3904,",",감자,",",1,",",1KG,4980
20130109,",",3904,",",배추,",",1,",",포기,2200
20130109,",",3904,",",배추,",",2,",",포기,2200
20130109,",",3904,",",양배추,",",1,",",포기,3280
20130109,",",3904,",",시금치,",",1,",",1KG,7290
20130109,",",3904,",",상추,",",1,",",100G,1570
20130109,",",3904,",",미나리,",",1,",",1KG,12900
20130109,",",3904,",",깻잎,",",1,",",200G,6600
20130109,",",3904,",",피망(청),",",1,",",100G,1640
20130109,",",3904,",",땅콩,",",1,",",100G,1960
20130109,",",3904,",",느타리버섯,",",1,",",100G,990
20130109,",",3904,",",팽이버섯,",",1,",",100G,370
20130109,",",3904,",",사과,",",1,",",10개,19930
20130109,",",3904,",",사과,",",2,",",10개,13800
20130109,",",3904,",",배,",",1,",",10개,38330
20130109,",",3904,",",당근,",",1,",",1KG,5100
20130109,",",3904,",",풋고추,",",1,",",100G,1430
20130109,",",3904,",",풋고추,",",1,",",100G,1700
20130109,",",3904,",",풋고추,",",1,",",100G,1570
20130109,",",3904,",",붉은고추,",",1,",",100G,1700
20130109,",",3904,",",마늘,",",1,",",1KG,8270
20130109,",",3904,",",양파,",",1,",",1KG,1930
20130109,",",3904,",",파,",",1,",",1KG,4540
20130109,",",3904,",",생강,",",1,",",1KG,12330
20130109,",",3904,",",상추,",",1,",",100G,1300
20130109,",",3904,",",수박,",",1,",",1개,19800
20130109,",",3904,",",수박,",",2,",",1개,16800
20130109,",",3904,",",오이,",",1,",",10개,9620
20130109,",",3904,",",오이,",",1,",",10개,9900
20130109,",",3904,",",오이,",",1,",",10개,12400
20130109,",",3904,",",호박,",",1,",",1개,1980
20130109,",",3904,",",호박,",",1,",",1개,2180
20130109,",",3904,",",토마토,",",1,",",1KG,6400
20130109,",",3904,",",배,",",2,",",10개,30000
20130109,",",3904,",",포도,",",2,",",1KG,8700
20130109,",",3904,",",감귤,",",1,",",10개,2980
20130109,",",3904,",",단감,",",1,",",10개,8400
20130109,",",3904,",",바나나,",",1,",",100G,180
20130109,",",3904,",",방울토마토,",",1,",",1KG,11970
20130109,",",3904,",",돼지고기,",",2,",",100G,1480
20130109,",",3904,",",닭고기,",",2,",",1KG,6280
20130109,",",3904,",",우유,",",1,",",1L,2340
20130109,",",3904,",",물오징어,",",2,",",1마리,3280
20130109,",",3904,",",건멸치,",",2,",",100G,2720
20130109,",",3904,",",쇠고기,",",1,",",100G,3500
20130109,",",3904,",",쇠고기,",",1,",",100G,1950
20130109,",",3904,",",쇠고기,",",1,",",100G,2780
